index,TMDBid,desc,img,imgSmall,title,title,trailer,allGenres,duration
232,317442,"Two years after the events of the Fourth Great Ninja War, the moon that Hagoromo Otsutsuki created long ago to seal away the Gedo Statue begins to descend towards the world, threatening to become a meteor that would destroy everything on impact. Amidst this crisis, a direct descendant of Kaguya Otsutsuki named Toneri Otsutsuki attempts to kidnap Hinata Hyuga but ends up abducting her younger sister Hanabi. Naruto and his allies now mount a rescue mission before finding themselves embroiled in a final battle to decide the fate of everything.",/l8ubUlfzlB5R2j9cJ3CN7tj0gmd.jpg,/bAQ8O5Uw6FedtlCbJTutenzPVKd.jpg,The Last: Naruto the Movie,The Last: Naruto the Movie,False,,114
233,862,"Led by Woody, Andy's toys live happily in his room until Andy's birthday brings Buzz Lightyear onto the scene. Afraid of losing his place in Andy's heart, Woody plots against Buzz. But when circumstances separate Buzz and Woody from their owner, the duo eventually learns to put aside their differences.",/3Rfvhy1Nl6sSGJwyjb0QiZzZYlB.jpg,/uXDfjJbdP4ijW5hWSBrPrlKpxab.jpg,Toy Story,Toy Story,False,,81
234,354912,"Despite his family’s baffling generations-old ban on music, Miguel dreams of becoming an accomplished musician like his idol, Ernesto de la Cruz. Desperate to prove his talent, Miguel finds himself in the stunning and colorful Land of the Dead following a mysterious chain of events. Along the way, he meets charming trickster Hector, and together, they set off on an extraordinary journey to unlock the real story behind Miguel's family history.",/askg3SMvhqEl4OL52YuvdtY40Yb.jpg,/gGEsBPAijhVUFoiNpgZXqRVWJt2.jpg,Coco,Coco,False,,105
235,126963,"The events of Battle of Gods take place some years after the battle with Majin Buu, which determined the fate of the entire universe. After awakening from a long slumber, Beerus, the God of Destruction is visited by Whis, his attendant and learns that the galactic overlord Frieza has been defeated by a Super Saiyan from the North Quadrant of the universe named Goku, who is also a former student of the North Kai. Ecstatic over the new challenge, Goku ignores King Kai's advice and battles Beerus, but he is easily overwhelmed and defeated. Beerus leaves, but his eerie remark of ""Is there nobody on Earth more worthy to destroy?"" lingers on. Now it is up to the heroes to stop the God of Destruction before all is lost.",/yIDS5QLvKtgzfu43eUWx5JkGW6p.jpg,/nxZEdYcHMuD8SSuwusDnK9CD2H1.jpg,ドラゴンボールZ 神と神,Dragon Ball Z: Battle of Gods,False,,85
236,39100,"The evil Dr. Kochin uses the dragon balls to resurrect his mentor, Dr. Wheelo, in an effort to take over the world. Dr. Wheelo, his body having been destroyed by the avalanche that killed him fifty years before, desires the body of the strongest fighter in the world as his new vessel. Believing Roshi to be the world's strongest warrior, Dr. Kochin abducts Bulma and forces Roshi to surrender himself to save her. When Goku hears of their abduction, he goes to their rescue.",/xVHgLL32VHlPMl1syvVMuZFSVLM.jpg,/5elbm3iLgGQ6nA5vqUmi9vIojbF.jpg,ドラゴンボールZ この世で一番強いヤツ,Dragon Ball Z: The World's Strongest,False,,60
237,303857,"One peaceful day on Earth, two remnants of Frieza's army named Sorbet and Tagoma arrive searching for the Dragon Balls with the aim of reviving Frieza. They succeed, and Frieza subsequently seeks revenge on the Saiyans.",/kIgfFzjjBNgx6Tr2LCw8Zkq921s.jpg,/soq3AxjALdBfdPAm8H7yuMmNL5Y.jpg,ドラゴンボールZ 復活の「F」,Dragon Ball Z: Resurrection 'F',False,,93
238,575249,"Dragon Ball Z: The Real 4-D at Super Tenkaichi Budoka is a cinematic attraction at Universal Studios Japan and the successor to Dragon Ball Z: The Real 4-D. Like its predecessor, it is a new installment in the Dragon Ball series, this time primarily featuring the face off between Super Saiyan Blue Goku and Broly God.",/n6rv1hySg2Ie0UyJENwnnJWb3no.jpg,/bsML7r1iijCiGjowbcUfsgtrUWH.jpg,Dragon Ball Z: The Real 4-D at 超天下一武道会,Dragon Ball Z: The Real 4-D at Super Tenkaichi Budokai,False,,0
239,371370,"This movie is very different from the previous TV specials (Dragon Ball Z: Bardock - The Father of Goku and Dragon Ball Z: The History of Trunks), as it is a look back at what had happened in Dragon Ball Z in 1993.  In this film, which is believed to take place some time around the 25th World Martial Arts Tournament, Gohan and Goten are having a hot bath outside in the middle of winter. Goku (who is still dead) suddenly appears in front of his sons with the help of his Instant Transmission, and joins them in the tub. While there, the three Saiyans reflect back on the events that occurred during the Cell Games. Inside the house after Chi-Chi appeared, Goku tells his sons about Pikkon and the Other World Tournament.  Later, the four members of the Son family appear dressed nicely. Gohan says that the adult division of the Tournament will begin this next year (in 1994), and the special comes to an end.",,/sOtvIOc65gmDdrAk3Eg01oH4gZY.jpg,Dragon Ball Z: Zenbu Misemasu Toshi Wasure Dragon Ball Z!,Looking Back at it All: The Dragon Ball Z Year-End Show!,False,,5
240,354912,"Despite his family’s baffling generations-old ban on music, Miguel dreams of becoming an accomplished musician like his idol, Ernesto de la Cruz. Desperate to prove his talent, Miguel finds himself in the stunning and colorful Land of the Dead following a mysterious chain of events. Along the way, he meets charming trickster Hector, and together, they set off on an extraordinary journey to unlock the real story behind Miguel's family history.",/askg3SMvhqEl4OL52YuvdtY40Yb.jpg,/gGEsBPAijhVUFoiNpgZXqRVWJt2.jpg,Coco,Coco,False,,105
241,371370,"This movie is very different from the previous TV specials (Dragon Ball Z: Bardock - The Father of Goku and Dragon Ball Z: The History of Trunks), as it is a look back at what had happened in Dragon Ball Z in 1993.  In this film, which is believed to take place some time around the 25th World Martial Arts Tournament, Gohan and Goten are having a hot bath outside in the middle of winter. Goku (who is still dead) suddenly appears in front of his sons with the help of his Instant Transmission, and joins them in the tub. While there, the three Saiyans reflect back on the events that occurred during the Cell Games. Inside the house after Chi-Chi appeared, Goku tells his sons about Pikkon and the Other World Tournament.  Later, the four members of the Son family appear dressed nicely. Gohan says that the adult division of the Tournament will begin this next year (in 1994), and the special comes to an end.",,/sOtvIOc65gmDdrAk3Eg01oH4gZY.jpg,Dragon Ball Z: Zenbu Misemasu Toshi Wasure Dragon Ball Z!,Looking Back at it All: The Dragon Ball Z Year-End Show!,False,,5
242,98566,"When a kingpin threatens New York City, a group of mutated turtle warriors must emerge from the shadows to protect their home.",/eezsbzYPbYKjjh6E1XHDBNlLynh.jpg,/azL2ThbJMIkts3ZMt3j1YgBUeDB.jpg,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,False,,101
243,346910,"When a young child accidentally triggers extraterrestrial hunters to return to Earth, a ragtag crew of ex-soldiers and scientists join forces to prevent the end of the human race.",/f4E0ocYeToEuXvczZv6QArrMDJ.jpg,/wMq9kQXTeQCHUZOG4fAe5cAxyUA.jpg,The Predator,The Predator,False,,107
244,57214,"Three high school seniors throw a party to make a name for themselves. As the night progresses, things spiral out of control as word of the party spreads.",/5vAv4h4vugleYsbsNkUb9kcrk8h.jpg,/lUPDGT3lyRrq8SvWuNWG2DP64bR.jpg,Project X,Project X,False,,88
245,809,"Shrek, Fiona and Donkey set off to Far, Far Away to meet Fiona's mother and father. But not everyone is happy. Shrek and the King find it hard to get along, and there's tension in the marriage. The fairy godmother discovers that Shrek has married Fiona instead of her Son Prince Charming and sets about destroying their marriage.",/g1EsYgp8GbdztpodCCa2n7xxc5S.jpg,/2yYP0PQjG8zVqturh1BAqu2Tixl.jpg,Shrek 2,Shrek 2,False,,93
246,425,"With the impending ice age almost upon them, a mismatched trio of prehistoric critters – Manny the woolly mammoth, Diego the saber-toothed tiger and Sid the giant sloth – find an orphaned infant and decide to return it to its human parents. Along the way, the unlikely allies become friends but, when enemies attack, their quest takes on far nobler aims.",/mCVQ2cZmGkAHG2Q3fDZTQA1YzeI.jpg,/gLhHHZUzeseRXShoDyC4VqLgsNv.jpg,Ice Age,Ice Age,False,,81
247,177572,"A special bond develops between plus-sized inflatable robot Baymax, and prodigy Hiro Hamada, who team up with a group of friends to form a band of high-tech heroes.",/wURLf7FW0WYytXl9aeYu5dTbmAT.jpg,/2mxS4wUimwlLmI1xp6QW6NSU361.jpg,Big Hero 6,Big Hero 6,False,,102
248,2062,"Remy, a resident of Paris, appreciates good food and has quite a sophisticated palate. He would love to become a chef so he can create and enjoy culinary masterpieces to his heart's delight. The only problem is, Remy is a rat. When he winds up in the sewer beneath one of Paris' finest restaurants, the rodent gourmet finds himself ideally placed to realize his dream.",/xgDj56UWyeWQcxQ44f5A3RTWuSs.jpg,/npHNjldbeTHdKKw28bJKs7lzqzj.jpg,Ratatouille,Ratatouille,False,,111
249,214756,"Newlywed couple Ted and Tami-Lynn want to have a baby, but in order to qualify to be a parent, Ted will have to prove he's a person in a court of law.",/jKXzYoVQShnYE25qxS3fgFggx4r.jpg,/qMOt0uy1x49OBW0jzodgRM9waW0.jpg,Ted 2,Ted 2,False,,115
250,863,"Andy heads off to Cowboy Camp, leaving his toys to their own devices. Things shift into high gear when an obsessive toy collector named Al McWhiggen, owner of Al's Toy Barn kidnaps Woody. Andy's toys mount a daring rescue mission, Buzz Lightyear meets his match and Woody has to decide where he and his heart truly belong.",/91qfG6VaxRsCh1SbIi1w2vxknsL.jpg,/eVGu0zsezaSCuN67zgNhzjeNI9Z.jpg,Toy Story 2,Toy Story 2,False,,92
251,808,"It ain't easy bein' green -- especially if you're a likable (albeit smelly) ogre named Shrek. On a mission to retrieve a gorgeous princess from the clutches of a fire-breathing dragon, Shrek teams up with an unlikely compatriot -- a wisecracking donkey.",/2at55O0N9cXwr5fW9bfM8WG5pAi.jpg,/dyhaB19AICF7TO7CK2aD6KfymnQ.jpg,Shrek,Shrek,False,,90
252,585,"James Sullivan and Mike Wazowski are monsters, they earn their living scaring children and are the best in the business... even though they're more afraid of the children than they are of them. When a child accidentally enters their world, James and Mike suddenly find that kids are not to be afraid of and they uncover a conspiracy that could threaten all children across the world.",/c7VbRPlev1bRfKvTxr98erw5T7B.jpg,/sgheSKxZkttIe8ONsf2sWXPgip3.jpg,"Monsters, Inc.","Monsters, Inc.",False,,92
253,106646,"A New York stockbroker refuses to cooperate in a large securities fraud case involving corruption on Wall Street, corporate banking world and mob infiltration. Based on Jordan Belfort's autobiography.",/blbA7NEHARQOWy5i9VF5K2kHrPc.jpg,/pWHf4khOloNVfCxscsXFj3jj6gP.jpg,The Wolf of Wall Street,The Wolf of Wall Street,False,,180
254,293660,"The origin story of former Special Forces operative turned mercenary Wade Wilson, who, after being subjected to a rogue experiment that leaves him with accelerated healing powers, adopts the alter ego Deadpool. Armed with his new abilities and a dark, twisted sense of humor, Deadpool hunts down the man who nearly destroyed his life.",/en971MEXui9diirXlogOrPKmsEn.jpg,/fSRb7vyIP8rQpL0I47P3qUsEKX3.jpg,Deadpool,Deadpool,False,,108
255,347201,"The spirited Boruto Uzumaki, son of Seventh Hokage Naruto, is a skilled ninja who possesses the same brashness and passion his father once had. However, the constant absence of his father, who is busy with his Hokage duties, puts a damper on Boruto's fire. He ends up meeting his father's friend Sasuke, and requests to become... his apprentice!? The curtain on the story of the new generation rises!",/fy8bBNQyKtRnznm3G3QWdu2wIC8.jpg,/1k6iwC4KaPvTBt1JuaqXy3noZRY.jpg,BORUTO -NARUTO THE MOVIE-,Boruto: Naruto the Movie,False,,95
256,118,"A young boy wins a tour through the most magnificent chocolate factory in the world, led by the world's most unusual candy maker.",/bSvUW4JQ6g4QiKvwejcfcPRd4Ke.jpg,/wfGfxtBkhBzQfOZw4S8IQZgrH0a.jpg,Charlie and the Chocolate Factory,Charlie and the Chocolate Factory,False,,115
257,862,"Led by Woody, Andy's toys live happily in his room until Andy's birthday brings Buzz Lightyear onto the scene. Afraid of losing his place in Andy's heart, Woody plots against Buzz. But when circumstances separate Buzz and Woody from their owner, the duo eventually learns to put aside their differences.",/3Rfvhy1Nl6sSGJwyjb0QiZzZYlB.jpg,/uXDfjJbdP4ijW5hWSBrPrlKpxab.jpg,Toy Story,Toy Story,False,,81
258,354912,"Despite his family’s baffling generations-old ban on music, Miguel dreams of becoming an accomplished musician like his idol, Ernesto de la Cruz. Desperate to prove his talent, Miguel finds himself in the stunning and colorful Land of the Dead following a mysterious chain of events. Along the way, he meets charming trickster Hector, and together, they set off on an extraordinary journey to unlock the real story behind Miguel's family history.",/askg3SMvhqEl4OL52YuvdtY40Yb.jpg,/gGEsBPAijhVUFoiNpgZXqRVWJt2.jpg,Coco,Coco,False,,105
259,371370,"This movie is very different from the previous TV specials (Dragon Ball Z: Bardock - The Father of Goku and Dragon Ball Z: The History of Trunks), as it is a look back at what had happened in Dragon Ball Z in 1993.  In this film, which is believed to take place some time around the 25th World Martial Arts Tournament, Gohan and Goten are having a hot bath outside in the middle of winter. Goku (who is still dead) suddenly appears in front of his sons with the help of his Instant Transmission, and joins them in the tub. While there, the three Saiyans reflect back on the events that occurred during the Cell Games. Inside the house after Chi-Chi appeared, Goku tells his sons about Pikkon and the Other World Tournament.  Later, the four members of the Son family appear dressed nicely. Gohan says that the adult division of the Tournament will begin this next year (in 1994), and the special comes to an end.",,/sOtvIOc65gmDdrAk3Eg01oH4gZY.jpg,Dragon Ball Z: Zenbu Misemasu Toshi Wasure Dragon Ball Z!,Looking Back at it All: The Dragon Ball Z Year-End Show!,False,,5
260,808,"It ain't easy bein' green -- especially if you're a likable (albeit smelly) ogre named Shrek. On a mission to retrieve a gorgeous princess from the clutches of a fire-breathing dragon, Shrek teams up with an unlikely compatriot -- a wisecracking donkey.",/2at55O0N9cXwr5fW9bfM8WG5pAi.jpg,/dyhaB19AICF7TO7CK2aD6KfymnQ.jpg,Shrek,Shrek,False,,90
261,372058,"High schoolers Mitsuha and Taki are complete strangers living separate lives. But one night, they suddenly switch places. Mitsuha wakes up in Taki’s body, and he in hers. This bizarre occurrence continues to happen randomly, and the two must adjust their lives around each other.",/mMtUybQ6hL24FXo0F3Z4j2KG7kZ.jpg,/q719jXXEzOoYaps6babgKnONONX.jpg,君の名は。,Your Name.,False,,106
